photo_id,confirmation_id,visit_id,store_id,campaign_id,photo_proof_url,photo_timestamp,photo_gps_coordinates,photo_user_id,photo_device_id,photo_type,photo_validation_status,photo_validation_reason
PH-2608-V-1137-S-090,CONF-1137-S-090-FCL-002,V-1137-S-090,S-090,C-2026-FCL,photos/PH-2608-V-1137-S-090.jpg,2026-09-10T08:30:00-05:00,"40.8412,-95.2296",REP-015,TAB-018,posm_deployment,passed,
PH-2609-V-1138-S-090,CONF-1138-S-090-FCL-003,V-1138-S-090,S-090,C-2026-FCL,photos/PH-2609-V-1138-S-090.jpg,2026-09-08T13:15:00-05:00,"43.1055,-90.7128",REP-009,TAB-019,posm_deployment,passed,
PH-2610-V-1138-S-090,CONF-1138-S-090-FCL-003,V-1138-S-090,S-090,C-2026-FCL,photos/PH-2610-V-1138-S-090.jpg,2026-09-08T13:15:00-05:00,"25.1531,-97.5932",REP-004,TAB-017,store_front,passed,
PH-2611-V-1138-S-090,CONF-1138-S-090-FCL-003,V-1138-S-090,S-090,C-2026-FCL,photos/PH-2611-V-1138-S-090.jpg,2026-09-08T16:45:00-05:00,"42.8192,-118.0134",REP-013,TAB-017,pricing,passed,
PH-2612-V-1139-S-090,CONF-1139-S-090-FCL-004,V-1139-S-090,S-090,C-2026-FCL,photos/PH-2612-V-1139-S-090.jpg,2026-09-05T09:45:00-05:00,"26.5069,-73.3299",REP-011,TAB-016,posm_deployment,passed,
PH-2613-V-1139-S-090,CONF-1139-S-090-FCL-004,V-1139-S-090,S-090,C-2026-FCL,photos/PH-2613-V-1139-S-090.jpg,2026-09-05T18:45:00-05:00,"40.2239,-74.9817",REP-010,TAB-004,posm_deployment,passed,
PH-2614-V-1139-S-090,CONF-1139-S-090-FCL-004,V-1139-S-090,S-090,C-2026-FCL,photos/PH-2614-V-1139-S-090.jpg,2026-09-05T14:15:00-05:00,"34.4616,-76.0146",REP-009,TAB-014,shelf_display,passed,
PH-2615-V-1140-S-090,CONF-1140-S-090-FCL-005,V-1140-S-090,S-090,C-2026-FCL,photos/PH-2615-V-1140-S-090.jpg,2026-09-06T18:45:00-05:00,"42.6607,-74.6284",REP-014,TAB-011,shelf_display,passed,
PH-2616-V-1141-S-090,CONF-1141-S-090-FCL-006,V-1141-S-090,S-090,C-2026-FCL,photos/PH-2616-V-1141-S-090.jpg,2026-09-07T08:15:00-05:00,"35.5853,-109.3279",REP-005,TAB-004,posm_deployment,passed,
PH-2617-V-1141-S-090,CONF-1141-S-090-FCL-006,V-1141-S-090,S-090,C-2026-FCL,photos/PH-2617-V-1141-S-090.jpg,2026-09-07T16:45:00-05:00,"41.4893,-106.136",REP-003,TAB-012,planogram,passed,
PH-2618-V-1141-S-090,CONF-1141-S-090-FCL-006,V-1141-S-090,S-090,C-2026-FCL,photos/PH-2618-V-1141-S-090.jpg,2026-09-07T12:30:00-05:00,"38.2934,-94.6409",REP-004,TAB-018,planogram,passed,
PH-2619-V-1141-S-090,CONF-1141-S-090-FCL-006,V-1141-S-090,S-090,C-2026-FCL,photos/PH-2619-V-1141-S-090.jpg,2026-09-07T10:45:00-05:00,"38.6698,-94.3652",REP-014,TAB-005,store_front,passed,
PH-2620-V-1142-S-090,CONF-1142-S-090-FCL-007,V-1142-S-090,S-090,C-2026-FCL,photos/PH-2620-V-1142-S-090.jpg,2026-09-09T08:30:00-05:00,"46.0665,-95.7514",REP-014,TAB-001,shelf_display,passed,
PH-2621-V-1143-S-090,CONF-1143-S-090-FCL-008,V-1143-S-090,S-090,C-2026-FCL,photos/PH-2621-V-1143-S-090.jpg,2026-09-03T15:15:00-05:00,"41.2864,-107.7251",REP-005,TAB-009,shelf_display,passed,
PH-2622-V-1144-S-090,CONF-1144-S-090-FCL-010,V-1144-S-090,S-090,C-2026-FCL,photos/PH-2622-V-1144-S-090.jpg,2026-09-15T09:00:00-05:00,"47.0814,-82.8279",REP-014,TAB-005,planogram,passed,
PH-2623-V-1144-S-090,CONF-1144-S-090-FCL-010,V-1144-S-090,S-090,C-2026-FCL,photos/PH-2623-V-1144-S-090.jpg,2026-09-15T15:00:00-05:00,"46.1367,-89.2833",REP-012,TAB-003,posm_deployment,passed,
PH-2624-V-1144-S-090,CONF-1144-S-090-FCL-010,V-1144-S-090,S-090,C-2026-FCL,photos/PH-2624-V-1144-S-090.jpg,2026-09-15T15:00:00-05:00,"45.8644,-97.9127",REP-013,TAB-007,posm_deployment,passed,
PH-2625-V-1144-S-090,CONF-1144-S-090-FCL-010,V-1144-S-090,S-090,C-2026-FCL,photos/PH-2625-V-1144-S-090.jpg,2026-09-15T08:45:00-05:00,"39.1556,-110.0818",REP-005,TAB-015,store_front,passed,
PH-2626-V-1145-S-008,CONF-1145-S-008-FCL-001,V-1145-S-008,S-008,C-2026-FCL,photos/PH-2626-V-1145-S-008.jpg,2026-09-01T10:15:00-05:00,"42.184,-116.7255",REP-009,TAB-009,posm_deployment,passed,
PH-2627-V-1146-S-008,CONF-1146-S-008-FCL-002,V-1146-S-008,S-008,C-2026-FCL,photos/PH-2627-V-1146-S-008.jpg,2026-09-04T11:30:00-05:00,"43.8841,-86.5925",REP-015,TAB-010,shelf_display,passed,
PH-2628-V-1146-S-008,CONF-1146-S-008-FCL-002,V-1146-S-008,S-008,C-2026-FCL,photos/PH-2628-V-1146-S-008.jpg,2026-09-04T16:30:00-05:00,"32.0239,-77.4371",REP-010,TAB-006,posm_deployment,passed,
PH-2629-V-1146-S-008,CONF-1146-S-008-FCL-002,V-1146-S-008,S-008,C-2026-FCL,photos/PH-2629-V-1146-S-008.jpg,2026-09-04T17:15:00-05:00,"42.5107,-88.5734",REP-016,TAB-013,pricing,passed,
PH-2630-V-1146-S-008,CONF-1146-S-008-FCL-002,V-1146-S-008,S-008,C-2026-FCL,photos/PH-2630-V-1146-S-008.jpg,2026-09-04T16:45:00-05:00,"34.97,-104.2084",REP-014,TAB-018,store_front,passed,
PH-2631-V-1148-S-008,CONF-1148-S-008-FCL-004,V-1148-S-008,S-008,C-2026-FCL,photos/PH-2631-V-1148-S-008.jpg,2026-09-02T09:15:00-05:00,"43.9917,-86.3777",REP-007,TAB-016,shelf_display,passed,
PH-2632-V-1148-S-008,CONF-1148-S-008-FCL-004,V-1148-S-008,S-008,C-2026-FCL,photos/PH-2632-V-1148-S-008.jpg,2026-09-02T12:00:00-05:00,"28.9836,-100.2371",REP-004,TAB-020,planogram,passed,
PH-2633-V-1149-S-008,CONF-1149-S-008-FCL-005,V-1149-S-008,S-008,C-2026-FCL,photos/PH-2633-V-1149-S-008.jpg,2026-09-03T10:45:00-05:00,"28.3543,-93.9542",REP-008,TAB-012,store_front,passed,
PH-2634-V-1150-S-008,CONF-1150-S-008-FCL-006,V-1150-S-008,S-008,C-2026-FCL,photos/PH-2634-V-1150-S-008.jpg,2026-09-03T14:30:00-05:00,"35.9597,-86.5983",REP-009,TAB-017,shelf_display,passed,
PH-2635-V-1150-S-008,CONF-1150-S-008-FCL-006,V-1150-S-008,S-008,C-2026-FCL,photos/PH-2635-V-1150-S-008.jpg,2026-09-03T08:30:00-05:00,"34.964,-79.7168",REP-005,TAB-017,pricing,passed,
PH-2636-V-1152-S-008,CONF-1152-S-008-FCL-008,V-1152-S-008,S-008,C-2026-FCL,photos/PH-2636-V-1152-S-008.jpg,2026-09-06T13:15:00-05:00,"47.7561,-98.6651",REP-003,TAB-005,shelf_display,passed,
PH-2637-V-1153-S-008,CONF-1153-S-008-FCL-009,V-1153-S-008,S-008,C-2026-FCL,photos/PH-2637-V-1153-S-008.jpg,2026-09-01T10:15:00-05:00,"30.0346,-99.2577",REP-002,TAB-014,pricing,passed,
PH-2638-V-1153-S-008,CONF-1153-S-008-FCL-009,V-1153-S-008,S-008,C-2026-FCL,photos/PH-2638-V-1153-S-008.jpg,2026-09-01T18:45:00-05:00,"30.9891,-74.1347",REP-016,TAB-002,shelf_display,passed,
PH-2639-V-1154-S-008,CONF-1154-S-008-FCL-010,V-1154-S-008,S-008,C-2026-FCL,photos/PH-2639-V-1154-S-008.jpg,2026-09-05T13:30:00-05:00,"26.5436,-117.4461",REP-016,TAB-012,shelf_display,passed,
PH-2640-V-1155-S-047,CONF-1155-S-047-FCL-001,V-1155-S-047,S-047,C-2026-FCL,photos/PH-2640-V-1155-S-047.jpg,2026-09-11T12:15:00-04:00,"42.8302,-97.3445",REP-015,TAB-003,posm_deployment,passed,
PH-2641-V-1155-S-047,CONF-1155-S-047-FCL-001,V-1155-S-047,S-047,C-2026-FCL,photos/PH-2641-V-1155-S-047.jpg,2026-09-11T16:30:00-04:00,"42.7206,-77.8688",REP-013,TAB-020,posm_deployment,passed,
PH-2642-V-1156-S-047,CONF-1156-S-047-FCL-002,V-1156-S-047,S-047,C-2026-FCL,photos/PH-2642-V-1156-S-047.jpg,2026-09-02T15:30:00-04:00,"37.5692,-94.9384",REP-003,TAB-012,store_front,passed,
PH-2643-V-1156-S-047,CONF-1156-S-047-FCL-002,V-1156-S-047,S-047,C-2026-FCL,photos/PH-2643-V-1156-S-047.jpg,2026-09-02T14:15:00-04:00,"27.7502,-88.4717",REP-008,TAB-020,shelf_display,passed,
PH-2644-V-1156-S-047,CONF-1156-S-047-FCL-002,V-1156-S-047,S-047,C-2026-FCL,photos/PH-2644-V-1156-S-047.jpg,2026-09-02T15:00:00-04:00,"31.1484,-94.8272",REP-012,TAB-016,posm_deployment,passed,
PH-2645-V-1156-S-047,CONF-1156-S-047-FCL-002,V-1156-S-047,S-047,C-2026-FCL,photos/PH-2645-V-1156-S-047.jpg,2026-09-02T10:00:00-04:00,"34.2527,-78.5491",REP-001,TAB-002,posm_deployment,passed,
PH-2646-V-1157-S-047,CONF-1157-S-047-FCL-003,V-1157-S-047,S-047,C-2026-FCL,photos/PH-2646-V-1157-S-047.jpg,2026-09-05T12:00:00-04:00,"26.6094,-91.4361",REP-014,TAB-011,pricing,passed,
PH-2647-V-1157-S-047,CONF-1157-S-047-FCL-003,V-1157-S-047,S-047,C-2026-FCL,photos/PH-2647-V-1157-S-047.jpg,2026-09-05T08:15:00-04:00,"43.4805,-118.0775",REP-015,TAB-001,store_front,passed,
PH-2648-V-1157-S-047,CONF-1157-S-047-FCL-003,V-1157-S-047,S-047,C-2026-FCL,photos/PH-2648-V-1157-S-047.jpg,2026-09-05T12:45:00-04:00,"47.8656,-76.2062",REP-007,TAB-019,posm_deployment,passed,
PH-2649-V-1157-S-047,CONF-1157-S-047-FCL-003,V-1157-S-047,S-047,C-2026-FCL,photos/PH-2649-V-1157-S-047.jpg,2026-09-05T12:15:00-04:00,"43.1765,-97.0057",REP-007,TAB-016,store_front,passed,
PH-2650-V-1158-S-047,CONF-1158-S-047-FCL-004,V-1158-S-047,S-047,C-2026-FCL,photos/PH-2650-V-1158-S-047.jpg,2026-09-07T12:45:00-04:00,"30.4511,-83.8154",REP-001,TAB-003,shelf_display,passed,
PH-2651-V-1158-S-047,CONF-1158-S-047-FCL-004,V-1158-S-047,S-047,C-2026-FCL,photos/PH-2651-V-1158-S-047.jpg,2026-09-07T14:15:00-04:00,"25.4141,-101.4899",REP-005,TAB-013,pricing,passed,
PH-2652-V-1158-S-047,CONF-1158-S-047-FCL-004,V-1158-S-047,S-047,C-2026-FCL,photos/PH-2652-V-1158-S-047.jpg,2026-09-07T08:00:00-04:00,"45.5778,-100.6138",REP-008,TAB-010,shelf_display,passed,
PH-2653-V-1158-S-047,CONF-1158-S-047-FCL-004,V-1158-S-047,S-047,C-2026-FCL,photos/PH-2653-V-1158-S-047.jpg,2026-09-07T15:45:00-04:00,"30.7839,-94.528",REP-008,TAB-001,shelf_display,passed,
PH-2654-V-1159-S-047,CONF-1159-S-047-FCL-005,V-1159-S-047,S-047,C-2026-FCL,photos/PH-2654-V-1159-S-047.jpg,2026-09-06T16:00:00-04:00,"47.8763,-114.5215",REP-007,TAB-004,store_front,passed,
PH-2655-V-1159-S-047,CONF-1159-S-047-FCL-005,V-1159-S-047,S-047,C-2026-FCL,photos/PH-2655-V-1159-S-047.jpg,2026-09-06T13:00:00-04:00,"36.9765,-103.5099",REP-007,TAB-012,store_front,passed,
PH-2656-V-1159-S-047,CONF-1159-S-047-FCL-005,V-1159-S-047,S-047,C-2026-FCL,photos/PH-2656-V-1159-S-047.jpg,2026-09-06T12:45:00-04:00,"34.8502,-95.1065",REP-005,TAB-010,planogram,passed,
PH-2657-V-1159-S-047,CONF-1159-S-047-FCL-005,V-1159-S-047,S-047,C-2026-FCL,photos/PH-2657-V-1159-S-047.jpg,2026-09-06T15:00:00-04:00,"45.5553,-89.6081",REP-007,TAB-007,store_front,passed,
PH-2658-V-1160-S-047,CONF-1160-S-047-FCL-006,V-1160-S-047,S-047,C-2026-FCL,photos/PH-2658-V-1160-S-047.jpg,2026-09-14T10:15:00-04:00,"42.5204,-92.3183",REP-006,TAB-015,planogram,passed,
PH-2659-V-1160-S-047,CONF-1160-S-047-FCL-006,V-1160-S-047,S-047,C-2026-FCL,photos/PH-2659-V-1160-S-047.jpg,2026-09-14T15:00:00-04:00,"42.8599,-75.911",REP-012,TAB-011,planogram,passed,
PH-2660-V-1160-S-047,CONF-1160-S-047-FCL-006,V-1160-S-047,S-047,C-2026-FCL,photos/PH-2660-V-1160-S-047.jpg,2026-09-14T12:45:00-04:00,"25.6183,-73.6783",REP-011,TAB-012,shelf_display,passed,
PH-2661-V-1160-S-047,CONF-1160-S-047-FCL-006,V-1160-S-047,S-047,C-2026-FCL,photos/PH-2661-V-1160-S-047.jpg,2026-09-14T14:00:00-04:00,"47.5439,-73.9517",REP-016,TAB-002,shelf_display,passed,
PH-2662-V-1161-S-047,CONF-1161-S-047-FCL-008,V-1161-S-047,S-047,C-2026-FCL,photos/PH-2662-V-1161-S-047.jpg,2026-09-04T09:00:00-04:00,"46.8289,-106.1289",REP-016,TAB-004,pricing,passed,
PH-2663-V-1161-S-047,CONF-1161-S-047-FCL-008,V-1161-S-047,S-047,C-2026-FCL,photos/PH-2663-V-1161-S-047.jpg,2026-09-04T15:30:00-04:00,"35.5598,-91.7517",REP-007,TAB-013,posm_deployment,passed,
PH-2664-V-1161-S-047,CONF-1161-S-047-FCL-008,V-1161-S-047,S-047,C-2026-FCL,photos/PH-2664-V-1161-S-047.jpg,2026-09-04T15:30:00-04:00,"42.2698,-104.8091",REP-005,TAB-016,planogram,failed,out of geofence
PH-2665-V-1162-S-047,CONF-1162-S-047-FCL-009,V-1162-S-047,S-047,C-2026-FCL,photos/PH-2665-V-1162-S-047.jpg,2026-09-03T17:30:00-04:00,"28.8221,-100.1754",REP-007,TAB-015,shelf_display,passed,
PH-2666-V-1162-S-047,CONF-1162-S-047-FCL-009,V-1162-S-047,S-047,C-2026-FCL,photos/PH-2666-V-1162-S-047.jpg,2026-09-03T09:15:00-04:00,"31.3014,-72.5322",REP-006,TAB-013,store_front,passed,
PH-2667-V-1163-S-047,CONF-1163-S-047-FCL-010,V-1163-S-047,S-047,C-2026-FCL,photos/PH-2667-V-1163-S-047.jpg,2026-09-03T14:15:00-04:00,"45.4154,-75.1663",REP-002,TAB-002,store_front,passed,
PH-2668-V-1164-S-089,CONF-1164-S-089-FCL-001,V-1164-S-089,S-089,C-2026-FCL,photos/PH-2668-V-1164-S-089.jpg,2026-09-03T11:30:00-04:00,"41.5252,-94.4526",REP-002,TAB-005,store_front,passed,
PH-2669-V-1164-S-089,CONF-1164-S-089-FCL-001,V-1164-S-089,S-089,C-2026-FCL,photos/PH-2669-V-1164-S-089.jpg,2026-09-03T13:15:00-04:00,"25.3881,-73.8613",REP-016,TAB-001,pricing,passed,
PH-2670-V-1165-S-089,CONF-1165-S-089-FCL-002,V-1165-S-089,S-089,C-2026-FCL,photos/PH-2670-V-1165-S-089.jpg,2026-09-08T16:45:00-04:00,"47.7709,-95.2963",REP-016,TAB-018,shelf_display,passed,
PH-2671-V-1166-S-089,CONF-1166-S-089-FCL-003,V-1166-S-089,S-089,C-2026-FCL,photos/PH-2671-V-1166-S-089.jpg,2026-09-04T14:00:00-04:00,"33.7457,-113.6821",REP-001,TAB-011,store_front,passed,
PH-2672-V-1166-S-089,CONF-1166-S-089-FCL-003,V-1166-S-089,S-089,C-2026-FCL,photos/PH-2672-V-1166-S-089.jpg,2026-09-04T08:30:00-04:00,"39.868,-114.416",REP-010,TAB-016,store_front,passed,
PH-2673-V-1167-S-089,CONF-1167-S-089-FCL-004,V-1167-S-089,S-089,C-2026-FCL,photos/PH-2673-V-1167-S-089.jpg,2026-09-04T13:00:00-04:00,"43.3384,-70.5681",REP-011,TAB-019,planogram,passed,
PH-2674-V-1168-S-089,CONF-1168-S-089-FCL-005,V-1168-S-089,S-089,C-2026-FCL,photos/PH-2674-V-1168-S-089.jpg,2026-09-06T18:15:00-04:00,"30.5781,-103.4952",REP-015,TAB-001,pricing,passed,
PH-2675-V-1168-S-089,CONF-1168-S-089-FCL-005,V-1168-S-089,S-089,C-2026-FCL,photos/PH-2675-V-1168-S-089.jpg,2026-09-06T17:00:00-04:00,"40.1063,-118.0204",REP-016,TAB-004,store_front,passed,
PH-2676-V-1168-S-089,CONF-1168-S-089-FCL-005,V-1168-S-089,S-089,C-2026-FCL,photos/PH-2676-V-1168-S-089.jpg,2026-09-06T09:45:00-04:00,"30.6266,-112.5354",REP-016,TAB-009,posm_deployment,passed,
PH-2677-V-1168-S-089,CONF-1168-S-089-FCL-005,V-1168-S-089,S-089,C-2026-FCL,photos/PH-2677-V-1168-S-089.jpg,2026-09-06T17:45:00-04:00,"37.8288,-104.4264",REP-012,TAB-007,posm_deployment,passed,
PH-2678-V-1169-S-089,CONF-1169-S-089-FCL-006,V-1169-S-089,S-089,C-2026-FCL,photos/PH-2678-V-1169-S-089.jpg,2026-09-03T09:45:00-04:00,"44.7457,-103.8815",REP-010,TAB-007,shelf_display,passed,
PH-2679-V-1170-S-089,CONF-1170-S-089-FCL-007,V-1170-S-089,S-089,C-2026-FCL,photos/PH-2679-V-1170-S-089.jpg,2026-09-05T15:00:00-04:00,"30.4027,-77.7869",REP-002,TAB-019,pricing,passed,
PH-2680-V-1170-S-089,CONF-1170-S-089-FCL-007,V-1170-S-089,S-089,C-2026-FCL,photos/PH-2680-V-1170-S-089.jpg,2026-09-05T16:45:00-04:00,"27.416,-79.1817",REP-005,TAB-018,pricing,passed,
PH-2681-V-1171-S-089,CONF-1171-S-089-FCL-008,V-1171-S-089,S-089,C-2026-FCL,photos/PH-2681-V-1171-S-089.jpg,2026-09-01T16:45:00-04:00,"38.5147,-70.0661",REP-006,TAB-007,posm_deployment,passed,
PH-2682-V-1171-S-089,CONF-1171-S-089-FCL-008,V-1171-S-089,S-089,C-2026-FCL,photos/PH-2682-V-1171-S-089.jpg,2026-09-01T15:45:00-04:00,"32.8426,-73.7666",REP-004,TAB-013,planogram,passed,
PH-2683-V-1171-S-089,CONF-1171-S-089-FCL-008,V-1171-S-089,S-089,C-2026-FCL,photos/PH-2683-V-1171-S-089.jpg,2026-09-01T11:00:00-04:00,"30.7998,-82.836",REP-002,TAB-020,shelf_display,passed,
PH-2684-V-1171-S-089,CONF-1171-S-089-FCL-008,V-1171-S-089,S-089,C-2026-FCL,photos/PH-2684-V-1171-S-089.jpg,2026-09-01T14:15:00-04:00,"28.7743,-99.6101",REP-001,TAB-014,pricing,passed,
PH-2685-V-1172-S-089,CONF-1172-S-089-FCL-009,V-1172-S-089,S-089,C-2026-FCL,photos/PH-2685-V-1172-S-089.jpg,2026-09-10T09:00:00-04:00,"26.9527,-88.6508",REP-006,TAB-017,shelf_display,passed,
PH-2686-V-1172-S-089,CONF-1172-S-089-FCL-009,V-1172-S-089,S-089,C-2026-FCL,photos/PH-2686-V-1172-S-089.jpg,2026-09-10T18:00:00-04:00,"29.6287,-82.4532",REP-006,TAB-014,planogram,passed,
PH-2687-V-1173-S-089,CONF-1173-S-089-FCL-010,V-1173-S-089,S-089,C-2026-FCL,photos/PH-2687-V-1173-S-089.jpg,2026-09-04T09:30:00-04:00,"42.617,-117.273",REP-004,TAB-006,shelf_display,passed,
PH-2688-V-1173-S-089,CONF-1173-S-089-FCL-010,V-1173-S-089,S-089,C-2026-FCL,photos/PH-2688-V-1173-S-089.jpg,2026-09-04T09:45:00-04:00,"32.2546,-80.8416",REP-015,TAB-006,store_front,passed,
PH-2689-V-1174-S-019,CONF-1174-S-019-FCL-001,V-1174-S-019,S-019,C-2026-FCL,photos/PH-2689-V-1174-S-019.jpg,2026-09-08T14:00:00-05:00,"37.2186,-98.789",REP-005,TAB-008,posm_deployment,passed,
PH-2690-V-1174-S-019,CONF-1174-S-019-FCL-001,V-1174-S-019,S-019,C-2026-FCL,photos/PH-2690-V-1174-S-019.jpg,2026-09-08T10:45:00-05:00,"30.0643,-77.9024",REP-002,TAB-002,posm_deployment,passed,
PH-2691-V-1175-S-019,CONF-1175-S-019-FCL-002,V-1175-S-019,S-019,C-2026-FCL,photos/PH-2691-V-1175-S-019.jpg,2026-09-04T08:45:00-05:00,"46.1102,-107.7784",REP-007,TAB-017,store_front,passed,
PH-2692-V-1176-S-019,CONF-1176-S-019-FCL-003,V-1176-S-019,S-019,C-2026-FCL,photos/PH-2692-V-1176-S-019.jpg,2026-09-07T09:15:00-05:00,"26.7586,-112.9114",REP-009,TAB-007,pricing,passed,
PH-2693-V-1177-S-019,CONF-1177-S-019-FCL-004,V-1177-S-019,S-019,C-2026-FCL,photos/PH-2693-V-1177-S-019.jpg,2026-09-02T15:30:00-05:00,"27.1882,-116.1283",REP-011,TAB-006,posm_deployment,passed,
PH-2694-V-1177-S-019,CONF-1177-S-019-FCL-004,V-1177-S-019,S-019,C-2026-FCL,photos/PH-2694-V-1177-S-019.jpg,2026-09-02T17:00:00-05:00,"41.1891,-118.2784",REP-003,TAB-020,pricing,passed,
PH-2695-V-1178-S-019,CONF-1178-S-019-FCL-005,V-1178-S-019,S-019,C-2026-FCL,photos/PH-2695-V-1178-S-019.jpg,2026-09-06T09:30:00-05:00,"33.544,-113.8309",REP-001,TAB-010,posm_deployment,passed,
PH-2696-V-1179-S-019,CONF-1179-S-019-FCL-006,V-1179-S-019,S-019,C-2026-FCL,photos/PH-2696-V-1179-S-019.jpg,2026-09-10T09:15:00-05:00,"32.9023,-78.0419",REP-015,TAB-011,posm_deployment,passed,
PH-2697-V-1179-S-019,CONF-1179-S-019-FCL-006,V-1179-S-019,S-019,C-2026-FCL,photos/PH-2697-V-1179-S-019.jpg,2026-09-10T08:15:00-05:00,"29.1792,-96.6237",REP-002,TAB-019,pricing,passed,
PH-2698-V-1180-S-019,CONF-1180-S-019-FCL-007,V-1180-S-019,S-019,C-2026-FCL,photos/PH-2698-V-1180-S-019.jpg,2026-09-07T11:45:00-05:00,"38.556,-105.7875",REP-004,TAB-020,posm_deployment,passed,
PH-2699-V-1182-S-019,CONF-1182-S-019-FCL-009,V-1182-S-019,S-019,C-2026-FCL,photos/PH-2699-V-1182-S-019.jpg,2026-09-01T09:45:00-05:00,"33.7731,-93.0963",REP-011,TAB-014,posm_deployment,passed,
PH-2700-V-1182-S-019,CONF-1182-S-019-FCL-009,V-1182-S-019,S-019,C-2026-FCL,photos/PH-2700-V-1182-S-019.jpg,2026-09-01T12:15:00-05:00,"37.7775,-80.3113",REP-011,TAB-020,posm_deployment,failed,out of geofence
PH-2701-V-1182-S-019,CONF-1182-S-019-FCL-009,V-1182-S-019,S-019,C-2026-FCL,photos/PH-2701-V-1182-S-019.jpg,2026-09-01T14:15:00-05:00,"35.7541,-76.2054",REP-010,TAB-016,store_front,passed,
PH-2702-V-1183-S-019,CONF-1183-S-019-FCL-010,V-1183-S-019,S-019,C-2026-FCL,photos/PH-2702-V-1183-S-019.jpg,2026-09-03T18:30:00-05:00,"42.5957,-85.8603",REP-016,TAB-011,posm_deployment,passed,
PH-2703-V-1184-S-055,CONF-1184-S-055-FCL-001,V-1184-S-055,S-055,C-2026-FCL,photos/PH-2703-V-1184-S-055.jpg,2026-09-05T14:15:00-07:00,"37.6651,-102.1975",REP-013,TAB-009,posm_deployment,passed,
PH-2704-V-1185-S-055,CONF-1185-S-055-FCL-002,V-1185-S-055,S-055,C-2026-FCL,photos/PH-2704-V-1185-S-055.jpg,2026-09-15T09:30:00-07:00,"32.6035,-92.3684",REP-012,TAB-015,pricing,passed,
PH-2705-V-1185-S-055,CONF-1185-S-055-FCL-002,V-1185-S-055,S-055,C-2026-FCL,photos/PH-2705-V-1185-S-055.jpg,2026-09-15T15:30:00-07:00,"47.5801,-97.8746",REP-016,TAB-014,pricing,passed,
PH-2706-V-1185-S-055,CONF-1185-S-055-FCL-002,V-1185-S-055,S-055,C-2026-FCL,photos/PH-2706-V-1185-S-055.jpg,2026-09-15T08:45:00-07:00,"47.6878,-96.9057",REP-004,TAB-002,planogram,passed,
PH-2707-V-1186-S-055,CONF-1186-S-055-FCL-003,V-1186-S-055,S-055,C-2026-FCL,photos/PH-2707-V-1186-S-055.jpg,2026-09-01T13:15:00-07:00,"35.8737,-73.9492",REP-013,TAB-017,shelf_display,passed,
PH-2708-V-1187-S-055,CONF-1187-S-055-FCL-004,V-1187-S-055,S-055,C-2026-FCL,photos/PH-2708-V-1187-S-055.jpg,2026-09-10T08:00:00-07:00,"44.0799,-96.6546",REP-015,TAB-018,pricing,passed,
PH-2709-V-1188-S-055,CONF-1188-S-055-FCL-005,V-1188-S-055,S-055,C-2026-FCL,photos/PH-2709-V-1188-S-055.jpg,2026-09-06T11:30:00-07:00,"26.4282,-93.964",REP-015,TAB-011,planogram,passed,
PH-2710-V-1188-S-055,CONF-1188-S-055-FCL-005,V-1188-S-055,S-055,C-2026-FCL,photos/PH-2710-V-1188-S-055.jpg,2026-09-06T09:30:00-07:00,"35.0919,-71.7567",REP-010,TAB-010,shelf_display,passed,
PH-2711-V-1188-S-055,CONF-1188-S-055-FCL-005,V-1188-S-055,S-055,C-2026-FCL,photos/PH-2711-V-1188-S-055.jpg,2026-09-06T17:15:00-07:00,"31.0296,-99.4642",REP-013,TAB-013,shelf_display,passed,
PH-2712-V-1188-S-055,CONF-1188-S-055-FCL-005,V-1188-S-055,S-055,C-2026-FCL,photos/PH-2712-V-1188-S-055.jpg,2026-09-06T09:00:00-07:00,"29.9835,-75.3087",REP-008,TAB-018,shelf_display,passed,
PH-2713-V-1189-S-055,CONF-1189-S-055-FCL-006,V-1189-S-055,S-055,C-2026-FCL,photos/PH-2713-V-1189-S-055.jpg,2026-09-08T10:15:00-07:00,"32.3335,-103.1412",REP-015,TAB-015,pricing,passed,
PH-2714-V-1189-S-055,CONF-1189-S-055-FCL-006,V-1189-S-055,S-055,C-2026-FCL,photos/PH-2714-V-1189-S-055.jpg,2026-09-08T16:45:00-07:00,"35.4389,-110.4894",REP-004,TAB-013,posm_deployment,passed,
PH-2715-V-1189-S-055,CONF-1189-S-055-FCL-006,V-1189-S-055,S-055,C-2026-FCL,photos/PH-2715-V-1189-S-055.jpg,2026-09-08T18:45:00-07:00,"29.7157,-114.1722",REP-015,TAB-003,store_front,passed,
PH-2716-V-1190-S-055,CONF-1190-S-055-FCL-007,V-1190-S-055,S-055,C-2026-FCL,photos/PH-2716-V-1190-S-055.jpg,2026-09-07T10:15:00-07:00,"37.063,-77.6343",REP-002,TAB-019,posm_deployment,passed,
PH-2717-V-1190-S-055,CONF-1190-S-055-FCL-007,V-1190-S-055,S-055,C-2026-FCL,photos/PH-2717-V-1190-S-055.jpg,2026-09-07T13:30:00-07:00,"35.3657,-96.4023",REP-002,TAB-002,store_front,passed,
PH-2718-V-1190-S-055,CONF-1190-S-055-FCL-007,V-1190-S-055,S-055,C-2026-FCL,photos/PH-2718-V-1190-S-055.jpg,2026-09-07T18:30:00-07:00,"44.6924,-72.7896",REP-001,TAB-019,planogram,passed,
