sales_id,campaign_id,store_id,sku,sales_date,day_of_campaign,units_sold,units_sold_full_price,units_sold_markdown,on_hand_quantity,on_order_quantity,in_transit_quantity,transfer_in_quantity,transfer_out_quantity,shrink_quantity,period_close_date
SALE-2026-09-19-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-19,19,2,2,0,45,0,0,0,0,0,2026-09-19
SALE-2026-09-20-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-20,20,1,1,0,44,0,0,0,0,0,2026-09-20
SALE-2026-09-21-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-21,21,1,1,0,49,0,0,6,0,0,2026-09-21
SALE-2026-09-22-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-22,22,2,2,0,41,0,0,0,0,0,2026-09-22
SALE-2026-09-23-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-23,23,1,1,0,40,0,0,0,0,0,2026-09-23
SALE-2026-09-24-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-24,24,1,1,0,39,0,0,0,0,0,2026-09-24
SALE-2026-09-25-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-25,25,0,0,0,39,0,0,0,0,0,2026-09-25
SALE-2026-09-26-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-26,26,0,0,0,39,0,0,0,0,0,2026-09-26
SALE-2026-09-27-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-27,27,0,0,0,39,0,0,0,0,0,2026-09-27
SALE-2026-09-28-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,2026-09-28,28,0,0,0,39,0,0,0,0,0,2026-09-28
SALE-2026-09-01-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-01,1,3,3,0,209,0,0,0,0,0,2026-09-01
SALE-2026-09-02-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-02,2,3,3,0,203,0,0,2,5,0,2026-09-02
SALE-2026-09-03-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-03,3,5,5,0,201,0,0,0,0,0,2026-09-03
SALE-2026-09-04-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-04,4,5,5,0,196,0,0,0,0,0,2026-09-04
SALE-2026-09-05-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-05,5,5,5,0,191,0,0,0,0,0,2026-09-05
SALE-2026-09-06-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-06,6,6,6,0,185,0,0,0,0,0,2026-09-06
SALE-2026-09-07-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-07,7,6,6,0,179,0,0,0,0,0,2026-09-07
SALE-2026-09-08-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-08,8,6,6,0,173,0,0,0,0,0,2026-09-08
SALE-2026-09-09-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-09,9,6,6,0,167,0,0,0,0,0,2026-09-09
SALE-2026-09-10-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-10,10,8,8,0,159,0,0,0,0,0,2026-09-10
SALE-2026-09-11-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-11,11,8,8,0,151,0,0,0,0,0,2026-09-11
SALE-2026-09-12-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-12,12,7,7,0,144,0,0,0,0,0,2026-09-12
SALE-2026-09-13-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-13,13,6,6,0,138,0,0,0,0,0,2026-09-13
SALE-2026-09-14-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-14,14,8,8,0,130,0,0,0,0,0,2026-09-14
SALE-2026-09-15-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-15,15,6,6,0,124,0,0,0,0,0,2026-09-15
SALE-2026-09-16-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-16,16,6,6,0,118,0,0,0,0,0,2026-09-16
SALE-2026-09-17-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-17,17,7,6,1,111,0,0,0,0,0,2026-09-17
SALE-2026-09-18-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-18,18,7,6,1,104,0,0,0,0,0,2026-09-18
SALE-2026-09-19-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-19,19,7,6,1,97,0,0,0,0,0,2026-09-19
SALE-2026-09-20-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-20,20,7,7,0,90,0,0,0,0,0,2026-09-20
SALE-2026-09-21-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-21,21,6,6,0,84,0,0,0,0,0,2026-09-21
SALE-2026-09-22-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-22,22,7,7,0,77,0,0,0,0,0,2026-09-22
SALE-2026-09-23-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-23,23,6,5,1,71,0,0,0,0,0,2026-09-23
SALE-2026-09-24-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-24,24,4,4,0,67,0,0,0,0,0,2026-09-24
SALE-2026-09-25-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-25,25,4,4,0,63,0,0,0,0,0,2026-09-25
SALE-2026-09-26-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-26,26,3,3,0,60,0,0,0,0,0,2026-09-26
SALE-2026-09-27-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-27,27,2,2,0,58,0,0,0,0,0,2026-09-27
SALE-2026-09-28-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,2026-09-28,28,1,1,0,57,0,0,0,0,0,2026-09-28
SALE-2026-09-01-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-01,1,0,0,0,42,0,0,0,0,0,2026-09-01
SALE-2026-09-02-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-02,2,0,0,0,42,0,0,0,0,0,2026-09-02
SALE-2026-09-03-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-03,3,0,0,0,42,0,0,0,0,0,2026-09-03
SALE-2026-09-04-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-04,4,0,0,0,42,0,0,0,0,0,2026-09-04
SALE-2026-09-05-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-05,5,0,0,0,42,0,0,0,0,0,2026-09-05
SALE-2026-09-06-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-06,6,0,0,0,42,0,0,0,0,0,2026-09-06
SALE-2026-09-07-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-07,7,0,0,0,42,0,0,0,0,0,2026-09-07
SALE-2026-09-08-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-08,8,0,0,0,42,0,0,0,0,0,2026-09-08
SALE-2026-09-09-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-09,9,0,0,0,42,0,0,0,0,0,2026-09-09
SALE-2026-09-10-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-10,10,0,0,0,42,0,0,0,0,0,2026-09-10
SALE-2026-09-11-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-11,11,0,0,0,42,0,0,0,0,0,2026-09-11
SALE-2026-09-12-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-12,12,0,0,0,42,0,0,0,0,0,2026-09-12
SALE-2026-09-13-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-13,13,0,0,0,42,0,0,0,0,0,2026-09-13
SALE-2026-09-14-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-14,14,0,0,0,42,0,0,0,0,0,2026-09-14
SALE-2026-09-15-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-15,15,0,0,0,42,0,0,0,0,0,2026-09-15
SALE-2026-09-16-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-16,16,0,0,0,42,0,0,0,0,0,2026-09-16
SALE-2026-09-17-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-17,17,0,0,0,42,0,0,0,0,0,2026-09-17
SALE-2026-09-18-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-18,18,0,0,0,42,0,0,0,0,0,2026-09-18
SALE-2026-09-19-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-19,19,0,0,0,42,0,0,0,0,0,2026-09-19
SALE-2026-09-20-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-20,20,0,0,0,42,0,0,0,0,0,2026-09-20
SALE-2026-09-21-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-21,21,0,0,0,43,0,0,1,0,0,2026-09-21
SALE-2026-09-22-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-22,22,0,0,0,42,0,0,0,0,0,2026-09-22
SALE-2026-09-23-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-23,23,0,0,0,42,0,0,0,0,0,2026-09-23
SALE-2026-09-24-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-24,24,0,0,0,42,0,0,0,0,0,2026-09-24
SALE-2026-09-25-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-25,25,0,0,0,42,0,0,0,0,0,2026-09-25
SALE-2026-09-26-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-26,26,0,0,0,42,0,0,0,0,0,2026-09-26
SALE-2026-09-27-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-27,27,0,0,0,42,0,0,0,0,0,2026-09-27
SALE-2026-09-28-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,2026-09-28,28,0,0,0,42,0,0,0,0,0,2026-09-28
SALE-2026-09-01-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-01,1,0,0,0,52,0,0,0,0,0,2026-09-01
SALE-2026-09-02-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-02,2,0,0,0,61,0,0,9,0,0,2026-09-02
SALE-2026-09-03-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-03,3,0,0,0,52,0,0,0,0,0,2026-09-03
SALE-2026-09-04-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-04,4,0,0,0,52,0,0,0,0,0,2026-09-04
SALE-2026-09-05-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-05,5,0,0,0,55,0,0,3,0,0,2026-09-05
SALE-2026-09-06-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-06,6,0,0,0,52,0,0,0,0,0,2026-09-06
SALE-2026-09-07-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-07,7,1,1,0,51,0,0,0,0,0,2026-09-07
SALE-2026-09-08-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-08,8,0,0,0,44,0,0,0,7,0,2026-09-08
SALE-2026-09-09-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-09,9,0,0,0,44,0,0,0,7,0,2026-09-09
SALE-2026-09-10-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-10,10,0,0,0,51,0,0,0,0,0,2026-09-10
SALE-2026-09-11-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-11,11,1,1,0,48,0,0,0,2,0,2026-09-11
SALE-2026-09-12-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-12,12,1,1,0,49,0,0,0,0,0,2026-09-12
SALE-2026-09-13-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-13,13,1,1,0,48,0,0,0,0,0,2026-09-13
SALE-2026-09-14-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-14,14,1,1,0,47,0,0,0,0,0,2026-09-14
SALE-2026-09-15-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-15,15,1,1,0,46,0,0,0,0,0,2026-09-15
SALE-2026-09-16-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-16,16,1,1,0,41,0,0,1,5,0,2026-09-16
SALE-2026-09-17-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-17,17,1,1,0,44,0,0,0,0,0,2026-09-17
SALE-2026-09-18-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-18,18,0,0,0,44,0,0,0,0,0,2026-09-18
SALE-2026-09-19-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-19,19,0,0,0,42,0,0,0,2,0,2026-09-19
SALE-2026-09-20-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-20,20,0,0,0,44,0,0,0,0,0,2026-09-20
SALE-2026-09-21-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-21,21,1,1,0,43,0,0,0,0,0,2026-09-21
SALE-2026-09-22-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-22,22,0,0,0,43,0,0,0,0,0,2026-09-22
SALE-2026-09-23-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-23,23,0,0,0,43,0,0,0,0,0,2026-09-23
SALE-2026-09-24-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-24,24,0,0,0,43,0,0,0,0,0,2026-09-24
SALE-2026-09-25-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-25,25,0,0,0,43,0,0,0,0,0,2026-09-25
SALE-2026-09-26-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-26,26,0,0,0,43,0,0,0,0,0,2026-09-26
SALE-2026-09-27-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-27,27,0,0,0,43,0,0,0,0,0,2026-09-27
SALE-2026-09-28-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,2026-09-28,28,0,0,0,43,0,0,0,0,0,2026-09-28
SALE-2026-09-01-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-01,1,0,0,0,21,0,0,0,0,0,2026-09-01
SALE-2026-09-02-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-02,2,0,0,0,21,0,0,0,0,0,2026-09-02
SALE-2026-09-03-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-03,3,0,0,0,21,0,0,0,0,0,2026-09-03
SALE-2026-09-04-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-04,4,0,0,0,21,0,0,0,0,0,2026-09-04
SALE-2026-09-05-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-05,5,0,0,0,21,0,0,0,0,0,2026-09-05
SALE-2026-09-06-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-06,6,0,0,0,21,0,0,0,0,0,2026-09-06
SALE-2026-09-07-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-07,7,0,0,0,21,0,0,0,0,0,2026-09-07
SALE-2026-09-08-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-08,8,0,0,0,21,0,0,0,0,0,2026-09-08
SALE-2026-09-09-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-09,9,0,0,0,21,0,0,0,0,0,2026-09-09
SALE-2026-09-10-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-10,10,0,0,0,21,0,0,0,0,0,2026-09-10
SALE-2026-09-11-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-11,11,0,0,0,21,0,0,0,0,0,2026-09-11
SALE-2026-09-12-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-12,12,0,0,0,21,0,0,0,0,0,2026-09-12
SALE-2026-09-13-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-13,13,0,0,0,30,0,0,9,0,0,2026-09-13
SALE-2026-09-14-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-14,14,0,0,0,21,0,0,0,0,0,2026-09-14
SALE-2026-09-15-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-15,15,0,0,0,21,0,0,0,0,0,2026-09-15
SALE-2026-09-16-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-16,16,0,0,0,21,0,0,4,4,0,2026-09-16
SALE-2026-09-17-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-17,17,0,0,0,21,0,0,0,0,0,2026-09-17
SALE-2026-09-18-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-18,18,0,0,0,21,0,0,0,0,0,2026-09-18
SALE-2026-09-19-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-19,19,0,0,0,21,0,0,0,0,0,2026-09-19
SALE-2026-09-20-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-20,20,0,0,0,21,0,0,0,0,0,2026-09-20
SALE-2026-09-21-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-21,21,0,0,0,21,0,0,0,0,0,2026-09-21
SALE-2026-09-22-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-22,22,0,0,0,19,0,0,0,0,2,2026-09-22
SALE-2026-09-23-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-23,23,0,0,0,21,0,0,0,0,0,2026-09-23
SALE-2026-09-24-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-24,24,0,0,0,21,0,0,0,0,0,2026-09-24
SALE-2026-09-25-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-25,25,0,0,0,21,0,0,0,0,0,2026-09-25
SALE-2026-09-26-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-26,26,0,0,0,21,0,0,0,0,0,2026-09-26
SALE-2026-09-27-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-27,27,0,0,0,11,0,0,0,10,0,2026-09-27
SALE-2026-09-28-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,2026-09-28,28,0,0,0,21,0,0,0,0,0,2026-09-28
SALE-2026-09-01-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-01,1,0,0,0,31,0,0,0,0,0,2026-09-01
SALE-2026-09-02-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-02,2,0,0,0,31,0,0,0,0,0,2026-09-02
SALE-2026-09-03-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-03,3,0,0,0,31,0,0,0,0,0,2026-09-03
SALE-2026-09-04-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-04,4,0,0,0,31,0,0,0,0,0,2026-09-04
SALE-2026-09-05-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-05,5,0,0,0,31,0,0,0,0,0,2026-09-05
SALE-2026-09-06-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-06,6,0,0,0,28,0,0,0,3,0,2026-09-06
SALE-2026-09-07-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-07,7,0,0,0,31,0,0,0,0,0,2026-09-07
SALE-2026-09-08-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-08,8,0,0,0,30,0,0,0,1,0,2026-09-08
SALE-2026-09-09-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-09,9,0,0,0,29,0,0,0,0,2,2026-09-09
SALE-2026-09-10-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-10,10,0,0,0,31,0,0,0,0,0,2026-09-10
SALE-2026-09-11-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-11,11,0,0,0,31,0,0,0,0,0,2026-09-11
SALE-2026-09-12-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-12,12,0,0,0,31,0,0,0,0,0,2026-09-12
SALE-2026-09-13-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-13,13,0,0,0,31,0,0,0,0,0,2026-09-13
SALE-2026-09-14-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-14,14,0,0,0,31,0,0,0,0,0,2026-09-14
SALE-2026-09-15-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-15,15,0,0,0,31,0,0,0,0,0,2026-09-15
SALE-2026-09-16-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-16,16,0,0,0,32,0,0,1,0,0,2026-09-16
SALE-2026-09-17-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-17,17,0,0,0,31,0,0,0,0,0,2026-09-17
SALE-2026-09-18-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-18,18,0,0,0,31,0,0,0,0,0,2026-09-18
SALE-2026-09-19-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-19,19,0,0,0,31,0,0,0,0,0,2026-09-19
SALE-2026-09-20-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-20,20,0,0,0,31,0,0,0,0,0,2026-09-20
SALE-2026-09-21-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-21,21,0,0,0,31,0,0,0,0,0,2026-09-21
SALE-2026-09-22-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-22,22,0,0,0,31,0,0,0,0,0,2026-09-22
SALE-2026-09-23-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-23,23,0,0,0,31,0,0,0,0,0,2026-09-23
SALE-2026-09-24-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-24,24,0,0,0,31,0,0,0,0,0,2026-09-24
SALE-2026-09-25-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-25,25,0,0,0,31,0,0,0,0,0,2026-09-25
SALE-2026-09-26-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-26,26,0,0,0,31,0,0,0,0,0,2026-09-26
SALE-2026-09-27-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-27,27,0,0,0,31,0,0,0,0,0,2026-09-27
SALE-2026-09-28-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,2026-09-28,28,0,0,0,31,0,0,0,0,0,2026-09-28
SALE-2026-09-01-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-01,1,0,0,0,40,0,0,0,0,0,2026-09-01
SALE-2026-09-02-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-02,2,0,0,0,40,0,0,0,0,0,2026-09-02
SALE-2026-09-03-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-03,3,0,0,0,40,0,0,0,0,0,2026-09-03
SALE-2026-09-04-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-04,4,0,0,0,40,0,0,0,0,0,2026-09-04
SALE-2026-09-05-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-05,5,0,0,0,40,0,0,0,0,0,2026-09-05
SALE-2026-09-06-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-06,6,0,0,0,40,0,0,0,0,0,2026-09-06
SALE-2026-09-07-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-07,7,0,0,0,40,0,0,0,0,0,2026-09-07
SALE-2026-09-08-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-08,8,0,0,0,40,0,0,0,0,0,2026-09-08
SALE-2026-09-09-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-09,9,0,0,0,40,0,0,0,0,0,2026-09-09
SALE-2026-09-10-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-10,10,0,0,0,40,0,0,0,0,0,2026-09-10
SALE-2026-09-11-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-11,11,0,0,0,40,0,0,0,0,0,2026-09-11
SALE-2026-09-12-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-12,12,0,0,0,40,0,0,0,0,0,2026-09-12
SALE-2026-09-13-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-13,13,0,0,0,40,0,0,0,0,0,2026-09-13
SALE-2026-09-14-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-14,14,0,0,0,40,0,0,0,0,0,2026-09-14
SALE-2026-09-15-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-15,15,0,0,0,40,0,0,0,0,0,2026-09-15
SALE-2026-09-16-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-16,16,0,0,0,40,0,0,0,0,0,2026-09-16
SALE-2026-09-17-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-17,17,0,0,0,40,0,0,0,0,0,2026-09-17
SALE-2026-09-18-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-18,18,0,0,0,40,0,0,0,0,0,2026-09-18
SALE-2026-09-19-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-19,19,0,0,0,40,0,0,0,0,0,2026-09-19
SALE-2026-09-20-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-20,20,0,0,0,45,0,0,5,0,0,2026-09-20
SALE-2026-09-21-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-21,21,0,0,0,40,0,0,0,0,0,2026-09-21
SALE-2026-09-22-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-22,22,0,0,0,40,0,0,0,0,0,2026-09-22
SALE-2026-09-23-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-23,23,0,0,0,40,0,0,0,0,0,2026-09-23
SALE-2026-09-24-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-24,24,0,0,0,40,0,0,0,0,0,2026-09-24
SALE-2026-09-25-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-25,25,0,0,0,40,0,0,0,0,0,2026-09-25
SALE-2026-09-26-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-26,26,0,0,0,35,0,0,0,5,0,2026-09-26
SALE-2026-09-27-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-27,27,0,0,0,40,0,0,0,0,0,2026-09-27
SALE-2026-09-28-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,2026-09-28,28,0,0,0,40,0,0,0,0,0,2026-09-28
SALE-2026-09-01-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-01,1,0,0,0,17,47,0,0,0,0,2026-09-01
SALE-2026-09-02-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-02,2,0,0,0,17,0,0,0,0,0,2026-09-02
SALE-2026-09-03-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-03,3,0,0,0,17,40,0,0,0,0,2026-09-03
SALE-2026-09-04-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-04,4,0,0,0,17,0,0,0,0,0,2026-09-04
SALE-2026-09-05-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-05,5,0,0,0,17,36,0,0,0,0,2026-09-05
SALE-2026-09-06-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-06,6,0,0,0,17,27,0,0,0,0,2026-09-06
SALE-2026-09-07-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-07,7,0,0,0,17,0,0,0,0,0,2026-09-07
SALE-2026-09-08-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-08,8,0,0,0,17,0,0,0,0,0,2026-09-08
SALE-2026-09-09-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,2026-09-09,9,0,0,0,17,0,0,0,0,0,2026-09-09
