confirmation_id,allocation_id,shipment_id,campaign_id,store_id,sku,received_quantity,received_date,receipt_status,receiving_exception_type,receiving_owner,visit_id,visit_date,visit_timestamp,visit_status,gps_coordinates,checklist_completion_pct,planogram_compliance,pricing_accuracy,on_shelf_availability_pct,training_completion_flag,audit_level,audit_status,compliance_score,audit_comments,exception_flag,non_completion_reason,campaign_store_status,confirmation_timestamp
CONF-1086-S-051-FCL-010,A-1120-S-051-FCL-010,SH-1120-S-051-FCL-010,C-2026-FCL,S-051,FCL-010,73,2026-08-30,accepted,none,Lisa Wong,V-1086-S-051,2026-09-07,2026-09-07T17:30:00-05:00,completed,"46.3736,-79.021",0.94,True,True,0.9,True,L2,approved,95.4,,False,,completed,2026-09-07T18:45:00-05:00
CONF-1087-S-100-FCL-001,A-1121-S-100-FCL-001,SH-1121-S-100-FCL-001,C-2026-FCL,S-100,FCL-001,212,2026-08-29,accepted,none,Amy Davis,V-1087-S-100,2026-09-07,2026-09-07T17:45:00-04:00,completed,"33.7474,-82.4609",0.83,True,True,0.87,True,L1,approved,96.5,,False,,completed,2026-09-07T18:45:00-04:00
CONF-1088-S-100-FCL-002,A-1122-S-100-FCL-002,SH-1122-S-100-FCL-002,C-2026-FCL,S-100,FCL-002,42,2026-08-31,accepted,none,Sofia Reyes,V-1088-S-100,2026-09-03,2026-09-03T08:30:00-04:00,completed,"29.4261,-86.4013",0.85,True,True,1.0,True,L1,approved,96.2,,False,,completed,2026-09-03T11:15:00-04:00
CONF-1089-S-100-FCL-003,A-1123-S-100-FCL-003,SH-1123-S-100-FCL-003,C-2026-FCL,S-100,FCL-003,52,2026-08-31,accepted,none,Lisa Wong,V-1089-S-100,2026-09-01,2026-09-01T16:45:00-04:00,completed,"42.4283,-82.6895",0.94,True,True,0.92,True,L3,approved,97.6,,False,,completed,2026-09-01T17:45:00-04:00
CONF-1090-S-100-FCL-004,A-1124-S-100-FCL-004,SH-1124-S-100-FCL-004,C-2026-FCL,S-100,FCL-004,21,2026-08-30,accepted,none,Lisa Wong,V-1090-S-100,2026-09-06,2026-09-06T16:45:00-04:00,completed,"43.4,-108.5226",0.86,False,True,0.91,True,L1,approved,76.9,,False,,completed,2026-09-06T18:45:00-04:00
CONF-1091-S-100-FCL-005,A-1125-S-100-FCL-005,SH-1125-S-100-FCL-005,C-2026-FCL,S-100,FCL-005,31,2026-08-31,accepted,none,Lisa Wong,V-1091-S-100,2026-09-08,2026-09-08T17:00:00-04:00,completed,"36.3611,-95.3083",0.99,True,True,0.91,False,L2,approved,74.5,,False,,completed,2026-09-08T18:15:00-04:00
CONF-1092-S-100-FCL-006,A-1126-S-100-FCL-006,SH-1126-S-100-FCL-006,C-2026-FCL,S-100,FCL-006,40,2026-08-28,accepted,none,Lisa Wong,V-1092-S-100,2026-09-06,2026-09-06T08:00:00-04:00,completed,"38.3386,-101.8094",0.84,True,True,0.97,True,L1,approved,78.2,,False,,completed,2026-09-06T09:15:00-04:00
CONF-1093-S-100-FCL-007,A-1127-S-100-FCL-007,SH-1127-S-100-FCL-007,C-2026-FCL,S-100,FCL-007,17,2026-08-28,accepted,none,Amy Davis,V-1093-S-100,2026-09-01,2026-09-01T11:00:00-04:00,completed,"29.3078,-78.3128",0.84,True,False,0.97,True,L1,approved,87.8,,False,,completed,2026-09-01T14:45:00-04:00
CONF-1094-S-100-FCL-008,A-1128-S-100-FCL-008,SH-1128-S-100-FCL-008,C-2026-FCL,S-100,FCL-008,44,2026-08-29,accepted,none,Kevin Liu,V-1094-S-100,2026-09-14,2026-09-14T17:00:00-04:00,completed,"44.9828,-77.8552",0.76,True,True,0.51,True,L1,approved,84.3,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-09-14T20:45:00-04:00
CONF-1095-S-100-FCL-009,A-1129-S-100-FCL-009,SH-1129-S-100-FCL-009,C-2026-FCL,S-100,FCL-009,39,2026-08-31,accepted,none,Lisa Wong,V-1095-S-100,2026-09-08,2026-09-08T14:00:00-04:00,completed,"47.4565,-117.0709",0.94,True,False,0.9,True,L1,pending,66.4,,False,,completed,2026-09-08T14:45:00-04:00
CONF-1096-S-100-FCL-010,A-1130-S-100-FCL-010,SH-1130-S-100-FCL-010,C-2026-FCL,S-100,FCL-010,36,2026-08-30,accepted,none,Ben Carter,V-1096-S-100,2026-09-01,2026-09-01T11:30:00-04:00,completed,"44.2596,-111.6134",0.88,True,False,0.97,True,L1,approved,72.1,,False,,completed,2026-09-01T11:15:00-04:00
CONF-1097-S-063-FCL-001,A-1131-S-063-FCL-001,SH-1131-S-063-FCL-001,C-2026-FCL,S-063,FCL-001,191,2026-08-28,accepted,none,Amy Davis,V-1097-S-063,2026-09-08,2026-09-08T10:30:00-05:00,completed,"45.3333,-115.5871",0.82,True,True,0.95,True,L3,approved,74.7,,False,,completed,2026-09-08T11:00:00-05:00
CONF-1098-S-063-FCL-002,A-1132-S-063-FCL-002,SH-1132-S-063-FCL-002,C-2026-FCL,S-063,FCL-002,66,2026-08-31,partial,shortage,Kevin Liu,V-1098-S-063,2026-09-08,2026-09-08T09:00:00-05:00,completed,"43.2773,-82.9015",0.88,True,True,0.84,True,L1,approved,74.7,Minor shortage noted during receiving.,True,,completed,2026-09-08T12:45:00-05:00
CONF-1099-S-063-FCL-003,A-1133-S-063-FCL-003,SH-1133-S-063-FCL-003,C-2026-FCL,S-063,FCL-003,52,2026-08-29,partial,shortage,Mark Thompson,V-1099-S-063,2026-09-05,2026-09-05T15:30:00-05:00,completed,"31.507,-86.3145",0.87,True,True,0.86,True,L1,rejected,49.3,Significant shortage in received quantity.,True,,completed,2026-09-05T16:00:00-05:00
CONF-1100-S-063-FCL-005,A-1135-S-063-FCL-005,SH-1135-S-063-FCL-005,C-2026-FCL,S-063,FCL-005,75,2026-08-30,accepted,none,Sofia Reyes,V-1100-S-063,2026-09-07,2026-09-07T15:00:00-05:00,completed,"36.5968,-98.1918",0.92,False,False,0.93,True,L1,approved,77.6,,False,,completed,2026-09-07T16:45:00-05:00
CONF-1101-S-063-FCL-006,A-1136-S-063-FCL-006,SH-1136-S-063-FCL-006,C-2026-FCL,S-063,FCL-006,65,2026-08-29,accepted,none,Ben Carter,V-1101-S-063,2026-09-06,2026-09-06T08:00:00-05:00,completed,"35.1629,-97.2719",0.92,True,True,0.83,True,L1,approved,85.3,,False,,completed,2026-09-06T11:15:00-05:00
CONF-1102-S-063-FCL-007,A-1137-S-063-FCL-007,SH-1137-S-063-FCL-007,C-2026-FCL,S-063,FCL-007,83,2026-08-29,accepted,none,Kevin Liu,V-1102-S-063,2026-09-03,2026-09-03T11:30:00-05:00,completed,"45.594,-77.5084",0.91,False,True,0.81,False,L1,approved,71.8,,False,,completed,2026-09-03T11:45:00-05:00
CONF-1103-S-063-FCL-008,A-1138-S-063-FCL-008,SH-1138-S-063-FCL-008,C-2026-FCL,S-063,FCL-008,63,2026-08-30,accepted,none,Sofia Reyes,V-1103-S-063,2026-09-08,2026-09-08T09:45:00-05:00,completed,"31.2449,-102.4178",0.96,True,True,0.9,True,L1,approved,74.6,,False,,completed,2026-09-08T09:45:00-05:00
CONF-1104-S-063-FCL-009,A-1139-S-063-FCL-009,SH-1139-S-063-FCL-009,C-2026-FCL,S-063,FCL-009,43,2026-08-29,accepted,none,Kevin Liu,V-1104-S-063,2026-09-01,2026-09-01T12:00:00-05:00,completed,"38.2836,-74.3043",0.82,True,True,0.96,True,L1,approved,81.3,,False,,completed,2026-09-01T13:00:00-05:00
CONF-1105-S-063-FCL-010,A-1140-S-063-FCL-010,SH-1140-S-063-FCL-010,C-2026-FCL,S-063,FCL-010,42,2026-09-01,partial,overage,Ben Carter,V-1105-S-063,2026-09-07,2026-09-07T08:00:00-05:00,completed,"38.0696,-80.4926",0.89,True,True,0.98,True,L1,approved,74.3,Minor overage noted during receiving.,True,,completed,2026-09-07T11:00:00-05:00
CONF-1106-S-041-FCL-001,A-1141-S-041-FCL-001,SH-1141-S-041-FCL-001,C-2026-FCL,S-041,FCL-001,196,2026-08-31,accepted,none,Jess Brooks,V-1106-S-041,2026-09-04,2026-09-04T15:15:00-07:00,completed,"40.1137,-103.8702",0.84,True,True,0.87,True,L1,approved,84.7,,False,,completed,2026-09-04T18:45:00-07:00
CONF-1107-S-041-FCL-002,A-1142-S-041-FCL-002,SH-1142-S-041-FCL-002,C-2026-FCL,S-041,FCL-002,76,2026-08-30,accepted,none,Amy Davis,V-1107-S-041,2026-09-08,2026-09-08T15:15:00-07:00,completed,"39.4583,-103.0275",0.89,True,False,0.94,True,L2,approved,86.1,,False,,completed,2026-09-08T16:15:00-07:00
CONF-1108-S-041-FCL-003,A-1143-S-041-FCL-003,SH-1143-S-041-FCL-003,C-2026-FCL,S-041,FCL-003,75,2026-08-28,accepted,none,Jess Brooks,V-1108-S-041,2026-09-05,2026-09-05T12:30:00-07:00,completed,"40.5786,-107.5769",0.91,True,True,0.96,True,L2,approved,85.5,,False,,completed,2026-09-05T14:15:00-07:00
CONF-1109-S-041-FCL-004,A-1144-S-041-FCL-004,SH-1144-S-041-FCL-004,C-2026-FCL,S-041,FCL-004,37,2026-08-31,accepted,none,Rachel Green,V-1109-S-041,2026-09-03,2026-09-03T11:30:00-07:00,completed,"44.7084,-75.2523",0.99,True,False,0.82,True,L1,approved,73.3,,False,,completed,2026-09-03T12:15:00-07:00
CONF-1110-S-041-FCL-005,A-1145-S-041-FCL-005,SH-1145-S-041-FCL-005,C-2026-FCL,S-041,FCL-005,82,2026-08-27,accepted,none,Sofia Reyes,V-1110-S-041,2026-09-06,2026-09-06T14:15:00-07:00,completed,"43.3934,-93.591",0.88,True,True,0.89,True,L1,approved,90.1,,False,,completed,2026-09-06T17:15:00-07:00
CONF-1111-S-041-FCL-006,A-1146-S-041-FCL-006,SH-1146-S-041-FCL-006,C-2026-FCL,S-041,FCL-006,53,2026-08-28,accepted,none,Sofia Reyes,V-1111-S-041,2026-09-02,2026-09-02T09:45:00-07:00,completed,"45.4564,-106.7512",1.0,True,True,0.83,True,L1,approved,78.4,,False,,completed,2026-09-02T11:30:00-07:00
CONF-1112-S-041-FCL-007,A-1147-S-041-FCL-007,SH-1147-S-041-FCL-007,C-2026-FCL,S-041,FCL-007,44,2026-08-28,accepted,none,Kevin Liu,V-1112-S-041,2026-09-02,2026-09-02T17:00:00-07:00,completed,"31.2815,-95.444",0.92,True,True,0.86,True,L2,approved,74.9,,False,,completed,2026-09-02T17:45:00-07:00
CONF-1113-S-041-FCL-008,A-1148-S-041-FCL-008,SH-1148-S-041-FCL-008,C-2026-FCL,S-041,FCL-008,37,2026-08-31,accepted,none,Ravi Kumar,V-1113-S-041,2026-09-08,2026-09-08T17:00:00-07:00,completed,"44.6435,-116.9422",0.86,True,True,0.99,True,L1,approved,83.4,,False,,completed,2026-09-08T19:15:00-07:00
CONF-1114-S-041-FCL-009,A-1149-S-041-FCL-009,SH-1149-S-041-FCL-009,C-2026-FCL,S-041,FCL-009,66,2026-08-28,accepted,none,Amy Davis,V-1114-S-041,2026-09-06,2026-09-06T16:15:00-07:00,completed,"42.0235,-70.1179",0.81,True,True,0.88,True,L3,approved,85.0,,False,,completed,2026-09-06T18:30:00-07:00
CONF-1115-S-041-FCL-010,A-1150-S-041-FCL-010,SH-1150-S-041-FCL-010,C-2026-FCL,S-041,FCL-010,83,2026-08-29,accepted,none,Rachel Green,V-1115-S-041,2026-09-02,2026-09-02T14:00:00-07:00,completed,"41.9368,-90.4831",0.82,False,True,0.92,True,L2,approved,87.0,,False,,completed,2026-09-02T17:45:00-07:00
CONF-1116-S-078-FCL-001,A-1151-S-078-FCL-001,SH-1151-S-078-FCL-001,C-2026-FCL,S-078,FCL-001,177,2026-08-31,accepted,none,Tom Harris,V-1116-S-078,2026-09-08,2026-09-08T08:45:00-05:00,completed,"34.769,-77.5248",0.85,True,True,0.82,True,L1,approved,97.7,,False,,completed,2026-09-08T10:00:00-05:00
CONF-1117-S-078-FCL-002,A-1152-S-078-FCL-002,SH-1152-S-078-FCL-002,C-2026-FCL,S-078,FCL-002,31,2026-08-31,partial,shortage,Kevin Liu,V-1117-S-078,2026-09-12,2026-09-12T11:15:00-05:00,in_progress,"26.3818,-100.4445",0.52,True,True,0.52,True,L2,approved,87.3,Minor shortage noted during receiving.,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-09-12T11:15:00-05:00
CONF-1118-S-078-FCL-003,A-1153-S-078-FCL-003,SH-1153-S-078-FCL-003,C-2026-FCL,S-078,FCL-003,44,2026-08-29,accepted,none,Mark Thompson,V-1118-S-078,2026-09-09,2026-09-09T12:30:00-05:00,in_progress,"34.0219,-87.9181",0.56,True,True,0.73,True,L1,approved,74.8,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-09-09T13:30:00-05:00
CONF-1119-S-078-FCL-004,A-1154-S-078-FCL-004,SH-1154-S-078-FCL-004,C-2026-FCL,S-078,FCL-004,85,2026-08-28,accepted,none,Ben Carter,V-1119-S-078,2026-09-08,2026-09-08T15:45:00-05:00,completed,"41.1535,-89.5598",0.83,True,True,0.9,True,L1,approved,85.0,,False,,completed,2026-09-08T16:45:00-05:00
CONF-1120-S-078-FCL-005,A-1155-S-078-FCL-005,SH-1155-S-078-FCL-005,C-2026-FCL,S-078,FCL-005,49,2026-08-29,accepted,none,Mark Thompson,V-1120-S-078,2026-09-02,2026-09-02T13:15:00-05:00,completed,"32.2786,-81.406",0.96,True,False,0.85,True,L1,pending,63.3,,False,,completed,2026-09-02T15:00:00-05:00
CONF-1121-S-078-FCL-006,A-1156-S-078-FCL-006,SH-1156-S-078-FCL-006,C-2026-FCL,S-078,FCL-006,62,2026-08-31,accepted,none,Amy Davis,V-1121-S-078,2026-09-07,2026-09-07T08:45:00-05:00,completed,"32.0668,-96.5999",0.98,False,True,0.97,True,L1,pending,67.3,,False,,completed,2026-09-07T09:30:00-05:00
CONF-1122-S-078-FCL-007,A-1157-S-078-FCL-007,SH-1157-S-078-FCL-007,C-2026-FCL,S-078,FCL-007,75,2026-08-27,accepted,none,Ben Carter,V-1122-S-078,2026-09-05,2026-09-05T16:00:00-05:00,completed,"32.9403,-105.3303",0.9,True,True,0.85,True,L1,approved,77.7,,False,,completed,2026-09-05T17:30:00-05:00
CONF-1123-S-078-FCL-008,A-1158-S-078-FCL-008,SH-1158-S-078-FCL-008,C-2026-FCL,S-078,FCL-008,83,2026-08-27,accepted,none,Rachel Green,V-1123-S-078,2026-09-06,2026-09-06T15:45:00-05:00,completed,"35.5512,-108.8245",0.98,True,True,0.96,True,L3,approved,72.1,,False,,completed,2026-09-06T17:30:00-05:00
CONF-1124-S-078-FCL-009,A-1159-S-078-FCL-009,SH-1159-S-078-FCL-009,C-2026-FCL,S-078,FCL-009,75,2026-08-29,accepted,none,Amy Davis,V-1124-S-078,2026-09-05,2026-09-05T15:00:00-05:00,completed,"43.525,-81.3571",0.97,True,True,0.93,True,L1,approved,93.7,,False,,completed,2026-09-05T15:45:00-05:00
CONF-1125-S-078-FCL-010,A-1160-S-078-FCL-010,SH-1160-S-078-FCL-010,C-2026-FCL,S-078,FCL-010,72,2026-08-28,accepted,none,Sofia Reyes,V-1125-S-078,2026-09-07,2026-09-07T12:00:00-05:00,completed,"43.8585,-86.7613",0.87,False,False,0.91,True,L1,approved,96.4,,False,,completed,2026-09-07T13:00:00-05:00
CONF-1126-S-082-FCL-001,A-1161-S-082-FCL-001,SH-1161-S-082-FCL-001,C-2026-FCL,S-082,FCL-001,177,2026-08-28,accepted,none,Lisa Wong,V-1126-S-082,2026-09-06,2026-09-06T16:30:00-05:00,completed,"40.5414,-89.5864",0.9,True,True,0.92,True,L1,approved,90.9,,False,,completed,2026-09-06T16:15:00-05:00
CONF-1127-S-082-FCL-002,A-1162-S-082-FCL-002,SH-1162-S-082-FCL-002,C-2026-FCL,S-082,FCL-002,36,2026-08-27,accepted,none,Ben Carter,V-1127-S-082,2026-09-07,2026-09-07T11:30:00-05:00,completed,"26.5858,-90.0591",0.91,True,True,0.84,True,L1,approved,93.3,,False,,completed,2026-09-07T14:00:00-05:00
CONF-1128-S-082-FCL-003,A-1163-S-082-FCL-003,SH-1163-S-082-FCL-003,C-2026-FCL,S-082,FCL-003,31,2026-08-31,partial,shortage,Amy Davis,V-1128-S-082,2026-09-02,2026-09-02T09:45:00-05:00,completed,"29.6536,-78.5864",0.96,True,True,0.87,True,L1,approved,92.5,Minor shortage noted during receiving.,True,,completed,2026-09-02T09:15:00-05:00
CONF-1129-S-082-FCL-004,A-1164-S-082-FCL-004,SH-1164-S-082-FCL-004,C-2026-FCL,S-082,FCL-004,40,2026-08-29,accepted,none,Kevin Liu,V-1129-S-082,2026-09-13,2026-09-13T15:00:00-05:00,completed,"25.7225,-107.9852",0.62,True,True,0.56,True,L2,approved,79.6,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-09-13T16:00:00-05:00
CONF-1130-S-082-FCL-005,A-1165-S-082-FCL-005,SH-1165-S-082-FCL-005,C-2026-FCL,S-082,FCL-005,57,2026-08-27,accepted,none,Jess Brooks,V-1130-S-082,2026-09-01,2026-09-01T12:00:00-05:00,completed,"29.647,-81.4241",0.94,True,False,0.88,True,L1,approved,93.0,,False,,completed,2026-09-01T14:30:00-05:00
CONF-1131-S-082-FCL-006,A-1166-S-082-FCL-006,SH-1166-S-082-FCL-006,C-2026-FCL,S-082,FCL-006,37,2026-08-27,accepted,none,Lisa Wong,V-1131-S-082,2026-09-04,2026-09-04T09:15:00-05:00,completed,"32.1605,-87.2587",0.86,True,False,0.8,True,L1,approved,92.3,,False,,completed,2026-09-04T11:00:00-05:00
CONF-1132-S-082-FCL-007,A-1167-S-082-FCL-007,SH-1167-S-082-FCL-007,C-2026-FCL,S-082,FCL-007,24,2026-08-31,accepted,none,Ravi Kumar,V-1132-S-082,2026-09-02,2026-09-02T12:30:00-05:00,completed,"28.6153,-73.3727",0.98,True,True,1.0,True,L1,approved,89.5,,False,,completed,2026-09-02T15:45:00-05:00
CONF-1133-S-082-FCL-008,A-1168-S-082-FCL-008,SH-1168-S-082-FCL-008,C-2026-FCL,S-082,FCL-008,17,2026-08-29,partial,shortage,Jess Brooks,V-1133-S-082,2026-09-13,2026-09-13T13:15:00-05:00,in_progress,"30.2645,-80.1197",0.78,True,True,0.58,True,L1,rejected,47.7,Campaign setup not completed by launch date.,True,Store did not begin setup; staff absence.,not_started,2026-09-13T13:15:00-05:00
CONF-1134-S-082-FCL-009,A-1169-S-082-FCL-009,SH-1169-S-082-FCL-009,C-2026-FCL,S-082,FCL-009,40,2026-08-29,partial,overage,Mark Thompson,V-1134-S-082,2026-09-05,2026-09-05T13:00:00-05:00,completed,"39.3736,-116.639",0.94,True,True,0.96,True,L1,rejected,47.3,Multiple compliance issues identified.,True,,completed,2026-09-05T16:30:00-05:00
CONF-1135-S-082-FCL-010,A-1170-S-082-FCL-010,SH-1170-S-082-FCL-010,C-2026-FCL,S-082,FCL-010,14,2026-08-28,accepted,none,Sofia Reyes,V-1135-S-082,2026-09-11,2026-09-11T12:15:00-05:00,in_progress,"37.3819,-103.4883",0.64,False,True,0.63,True,L1,pending,82.3,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-09-11T15:45:00-05:00
CONF-1136-S-090-FCL-001,A-1171-S-090-FCL-001,SH-1171-S-090-FCL-001,C-2026-FCL,S-090,FCL-001,164,2026-08-31,accepted,none,Ben Carter,V-1136-S-090,2026-09-04,2026-09-04T15:15:00-05:00,completed,"42.0868,-74.6207",0.94,False,True,0.93,True,L3,pending,75.9,,False,,completed,2026-09-04T17:00:00-05:00
CONF-1137-S-090-FCL-002,A-1172-S-090-FCL-002,SH-1172-S-090-FCL-002,C-2026-FCL,S-090,FCL-002,75,2026-08-29,accepted,none,Ben Carter,V-1137-S-090,2026-09-10,2026-09-10T11:30:00-05:00,in_progress,"38.5103,-113.6249",0.7,True,True,0.54,True,L1,approved,90.1,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-09-10T11:45:00-05:00
CONF-1138-S-090-FCL-003,A-1173-S-090-FCL-003,SH-1173-S-090-FCL-003,C-2026-FCL,S-090,FCL-003,53,2026-08-30,accepted,none,Amy Davis,V-1138-S-090,2026-09-08,2026-09-08T16:30:00-05:00,completed,"40.6413,-98.8548",0.98,True,True,0.87,True,L1,approved,93.4,,False,,completed,2026-09-08T16:30:00-05:00
CONF-1139-S-090-FCL-004,A-1174-S-090-FCL-004,SH-1174-S-090-FCL-004,C-2026-FCL,S-090,FCL-004,84,2026-08-30,accepted,none,Mark Thompson,V-1139-S-090,2026-09-05,2026-09-05T17:15:00-05:00,completed,"33.9242,-99.6334",0.8,True,True,0.82,True,L2,pending,65.2,,False,,completed,2026-09-05T20:15:00-05:00
CONF-1140-S-090-FCL-005,A-1175-S-090-FCL-005,SH-1175-S-090-FCL-005,C-2026-FCL,S-090,FCL-005,85,2026-08-30,accepted,none,Amy Davis,V-1140-S-090,2026-09-06,2026-09-06T16:15:00-05:00,completed,"38.9608,-116.6312",0.83,True,True,0.89,True,L2,approved,85.6,,False,,completed,2026-09-06T18:45:00-05:00
CONF-1141-S-090-FCL-006,A-1176-S-090-FCL-006,SH-1176-S-090-FCL-006,C-2026-FCL,S-090,FCL-006,40,2026-09-01,accepted,none,Tom Harris,V-1141-S-090,2026-09-07,2026-09-07T11:00:00-05:00,completed,"26.3445,-111.8982",0.93,True,True,0.91,True,L1,approved,92.8,,False,,completed,2026-09-07T14:15:00-05:00
CONF-1142-S-090-FCL-007,A-1177-S-090-FCL-007,SH-1177-S-090-FCL-007,C-2026-FCL,S-090,FCL-007,95,2026-08-29,accepted,none,Mark Thompson,V-1142-S-090,2026-09-09,2026-09-09T14:00:00-05:00,in_progress,"33.9804,-71.3487",0.72,True,True,0.74,True,L3,approved,80.2,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-09-09T14:45:00-05:00
CONF-1143-S-090-FCL-008,A-1178-S-090-FCL-008,SH-1178-S-090-FCL-008,C-2026-FCL,S-090,FCL-008,80,2026-08-27,accepted,none,Tom Harris,V-1143-S-090,2026-09-03,2026-09-03T11:00:00-05:00,completed,"33.0109,-96.4775",0.93,True,True,0.88,True,L1,approved,78.7,,False,,completed,2026-09-03T14:15:00-05:00
CONF-1144-S-090-FCL-010,A-1180-S-090-FCL-010,SH-1180-S-090-FCL-010,C-2026-FCL,S-090,FCL-010,60,2026-08-27,partial,shortage,Tom Harris,V-1144-S-090,2026-09-15,2026-09-15T08:15:00-05:00,in_progress,"42.6408,-111.2943",0.63,True,True,0.48,True,L1,approved,93.5,Minor shortage noted during receiving.,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-09-15T09:30:00-05:00
CONF-1145-S-008-FCL-001,A-1181-S-008-FCL-001,SH-1181-S-008-FCL-001,C-2026-FCL,S-008,FCL-001,194,2026-08-28,accepted,none,Rachel Green,V-1145-S-008,2026-09-01,2026-09-01T16:00:00-05:00,completed,"36.6282,-70.7516",0.99,True,True,0.84,True,L1,pending,62.6,,False,,completed,2026-09-01T19:30:00-05:00
CONF-1146-S-008-FCL-002,A-1182-S-008-FCL-002,SH-1182-S-008-FCL-002,C-2026-FCL,S-008,FCL-002,63,2026-08-29,partial,overage,Lisa Wong,V-1146-S-008,2026-09-04,2026-09-04T14:45:00-05:00,completed,"30.2563,-87.4534",0.99,True,True,0.81,True,L1,approved,77.8,Minor overage noted during receiving.,True,,completed,2026-09-04T17:45:00-05:00
CONF-1147-S-008-FCL-003,A-1183-S-008-FCL-003,SH-1183-S-008-FCL-003,C-2026-FCL,S-008,FCL-003,84,2026-08-29,accepted,none,Kevin Liu,V-1147-S-008,2026-09-01,2026-09-01T10:30:00-05:00,completed,"36.2831,-109.0646",0.93,True,True,0.93,True,L1,approved,93.7,,False,,completed,2026-09-01T10:15:00-05:00
CONF-1148-S-008-FCL-004,A-1184-S-008-FCL-004,SH-1184-S-008-FCL-004,C-2026-FCL,S-008,FCL-004,59,2026-08-29,accepted,none,Sofia Reyes,V-1148-S-008,2026-09-02,2026-09-02T13:00:00-05:00,completed,"33.4905,-94.9337",0.91,True,True,0.94,True,L1,approved,93.9,,False,,completed,2026-09-02T14:00:00-05:00
CONF-1149-S-008-FCL-005,A-1185-S-008-FCL-005,SH-1185-S-008-FCL-005,C-2026-FCL,S-008,FCL-005,62,2026-08-31,accepted,none,Mark Thompson,V-1149-S-008,2026-09-03,2026-09-03T17:15:00-05:00,completed,"45.8595,-116.3081",0.82,True,True,0.88,True,L1,approved,81.4,,False,,completed,2026-09-03T18:00:00-05:00
CONF-1150-S-008-FCL-006,A-1186-S-008-FCL-006,SH-1186-S-008-FCL-006,C-2026-FCL,S-008,FCL-006,55,2026-08-27,accepted,none,Sofia Reyes,V-1150-S-008,2026-09-03,2026-09-03T14:00:00-05:00,completed,"41.294,-91.8223",0.96,True,True,0.91,True,L1,approved,75.3,,False,,completed,2026-09-03T16:30:00-05:00
CONF-1151-S-008-FCL-007,A-1187-S-008-FCL-007,SH-1187-S-008-FCL-007,C-2026-FCL,S-008,FCL-007,59,2026-08-31,accepted,none,Kevin Liu,V-1151-S-008,2026-09-07,2026-09-07T09:15:00-05:00,completed,"39.3827,-119.1772",0.95,True,False,0.98,True,L1,approved,90.2,,False,,completed,2026-09-07T12:30:00-05:00
CONF-1152-S-008-FCL-008,A-1188-S-008-FCL-008,SH-1188-S-008-FCL-008,C-2026-FCL,S-008,FCL-008,37,2026-08-30,accepted,none,Kevin Liu,V-1152-S-008,2026-09-06,2026-09-06T11:45:00-05:00,completed,"38.321,-105.7612",0.83,True,True,0.82,True,L1,approved,89.8,,False,,completed,2026-09-06T11:00:00-05:00
CONF-1153-S-008-FCL-009,A-1189-S-008-FCL-009,SH-1189-S-008-FCL-009,C-2026-FCL,S-008,FCL-009,55,2026-08-30,accepted,none,Rachel Green,V-1153-S-008,2026-09-01,2026-09-01T10:00:00-05:00,completed,"37.6634,-92.5434",0.99,True,True,0.92,True,L2,approved,76.2,,False,,completed,2026-09-01T11:15:00-05:00
CONF-1154-S-008-FCL-010,A-1190-S-008-FCL-010,SH-1190-S-008-FCL-010,C-2026-FCL,S-008,FCL-010,69,2026-08-30,accepted,none,Ben Carter,V-1154-S-008,2026-09-05,2026-09-05T16:15:00-05:00,completed,"34.6721,-119.9519",0.93,True,True,0.87,True,L1,approved,93.5,,False,,completed,2026-09-05T19:30:00-05:00
CONF-1155-S-047-FCL-001,A-1191-S-047-FCL-001,SH-1191-S-047-FCL-001,C-2026-FCL,S-047,FCL-001,211,2026-08-27,accepted,none,Lisa Wong,V-1155-S-047,2026-09-11,2026-09-11T17:15:00-04:00,in_progress,"30.7789,-90.1504",0.67,True,True,0.79,True,L1,approved,90.1,,True,Store did not begin setup; staff absence.,not_started,2026-09-11T17:45:00-04:00
CONF-1156-S-047-FCL-002,A-1192-S-047-FCL-002,SH-1192-S-047-FCL-002,C-2026-FCL,S-047,FCL-002,84,2026-08-28,accepted,none,Ravi Kumar,V-1156-S-047,2026-09-02,2026-09-02T10:30:00-04:00,completed,"28.1418,-90.5102",0.84,True,True,0.86,True,L2,approved,89.2,,False,,completed,2026-09-02T11:00:00-04:00
CONF-1157-S-047-FCL-003,A-1193-S-047-FCL-003,SH-1193-S-047-FCL-003,C-2026-FCL,S-047,FCL-003,64,2026-08-30,partial,shortage,Ben Carter,V-1157-S-047,2026-09-05,2026-09-05T09:30:00-04:00,completed,"25.9404,-116.483",0.92,False,True,0.81,True,L1,approved,95.7,Minor shortage noted during receiving.,True,,completed,2026-09-05T12:00:00-04:00
